element_type,osmid,leisure,geometry,ele,gnis:county_id,gnis:created,gnis:feature_id,gnis:state_id,historic,name,wikidata,barrier,source,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:state,addr:street,description,building,fee,opening_hours,operator,material,artwork_type,tourism,level,wheelchair,memorial,nodes,operator:type,operator:wikidata,operator:short,alt_name,boundary,owner,ownership,protected,protection_title,landuse,surface,wikipedia,garden:type,fence_type,ref:bcrp,address,short_name,loc_name,official_name,name:en,name:lt,website,attraction,email,not:operator:wikidata,dog,alt_name:en,alt_name:wikidata,demolished:building,garden:style,source:date,source:leisure,owner:short,owner:wikidata,park:type,restriction,sport,addr:unit,year_of_construction,surface_1,height,note,leaf_cycle,leaf_type,natural,artist_name,start_date,import,layer,basin,image,wikimedia_commons,survey:date,ways,type,protect_class,phone,operator:alt_name,operator:website,start_date:operator,source:operator,was:landuse
way,988476039,garden,"POLYGON ((-76.6074463 39.3266767, -76.6075958 39.3264252, -76.6074188 39.3263623, -76.6072694 39.3266139, -76.6074463 39.3266767))",,,,,,,The Harvest,,,,,Baltimore,US,623,21218,MD,Homestead Street,,,,,Baltimore Green Space,,,,,,,"[3432395820, 9136592277, 9136592278, 9136592279, 3432395820]",,,,,,,,,,,,,community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,988476927,park,"POLYGON ((-76.6288121 39.3138493, -76.6283486 39.3140966, -76.6274903 39.3132134, -76.6274774 39.3131852, -76.6275804 39.3131802, -76.6275804 39.3128996, -76.6279967 39.3129079, -76.6280975 39.312966, -76.6283421 39.3131586, -76.6285717 39.313406, -76.6285846 39.3136268, -76.6288121 39.3138493))",,,,,,,The Secret Garden,,,,,Baltimore,,2000,21217,MD,Mount Royal Terrace,,,,,Baltimore Green Space,,,,,,,"[9136669214, 9136669215, 9136669216, 9136673517, 9136673518, 9136673519, 9136673520, 9136673521, 9136673522, 9136673523, 9136673524, 9136669214]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,988477044,garden,"POLYGON ((-76.6716337 39.3182856, -76.6717106 39.318178, -76.6715049 39.31809, -76.671428 39.3181977, -76.6716337 39.3182856))",,,,,,,Victorine Q. Adams Memorial Garden,,,,,Baltimore,US,,21216,MD,Vickers Road,,,,,Baltimore Green Space,,,,,,,"[9136654313, 9136654314, 9136654315, 9136654316, 9136654313]",community,,,,,,,,,,,,community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,988477365,garden,"POLYGON ((-76.634407 39.2871914, -76.6343994 39.2871035, -76.6342474 39.2871113, -76.634255 39.2871992, -76.634407 39.2871914))",,,,,,,Mount Clare Street Community Garden,,,,,,,,,,,,,,,,,,,,,,"[9136672473, 9136672474, 9136672475, 9136672476, 9136672473]",,,,,,,,,,,,,community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,988477805,garden,"POLYGON ((-76.5867515 39.296844, -76.5867492 39.2968065, -76.5866639 39.2968095, -76.5866661 39.2968471, -76.5867515 39.296844))",,,,,,,500 North Duncan Street Community Garden,,,,,,,,,,,,,,,,,,,,,,"[9136672179, 9136672180, 9136672181, 9136672182, 9136672179]",,,,,,,,,,,,,community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,988478196,garden,"POLYGON ((-76.5904756 39.28928, -76.5904617 39.2890481, -76.5906229 39.2890426, -76.5906296 39.289217, -76.5906325 39.2892746, -76.5904756 39.28928))",,,,,,,Upper Fell’s Point Community Garden,,,,,Baltimore,US,1827,21231,MD,East Pratt Street,,,,,Upper Fell's Point Improvement Association,,,,,,,"[9136666902, 9136666903, 3432390688, 3433464390, 9136666905, 9136666902]",community,,,,,,,,,,,,community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,989248740,garden,"POLYGON ((-76.6474123 39.3193007, -76.6473982 39.3192343, -76.6473808 39.3191793, -76.6473681 39.3191825, -76.6473573 39.3191965, -76.6473466 39.319225, -76.6473473 39.3192473, -76.647352 39.319268, -76.6473708 39.3192883, -76.6473889 39.3192981, -76.6474123 39.3193007))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9143359756, 9143359755, 9143359754, 9143359753, 9143359752, 9143359751, 9143359750, 9143359749, 9143359748, 9143359747, 9143359756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,989248741,garden,"POLYGON ((-76.6471685 39.3189432, -76.6471723 39.3189329, -76.6471704 39.3189226, -76.6471495 39.3189013, -76.6471163 39.3188738, -76.6471035 39.3188694, -76.6470917 39.3188698, -76.6470831 39.3188775, -76.6470779 39.318912, -76.6470736 39.3189366, -76.647077 39.3189476, -76.6470855 39.3189553, -76.6471083 39.3189608, -76.6471372 39.3189615, -76.6471566 39.3189567, -76.6471642 39.3189509, -76.6471685 39.3189432))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9143359772, 9143359771, 9143359770, 9143359769, 9143359768, 9143359767, 9143359766, 9143359765, 9143359764, 9143359763, 9143359762, 9143359761, 9143359760, 9143359759, 9143359758, 9143359757, 9143359772]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,989248742,garden,"POLYGON ((-76.6470556 39.3190294, -76.6470658 39.3190729, -76.6470873 39.319114, -76.6471192 39.3191508, -76.6471569 39.3191798, -76.647201 39.3192027, -76.64725 39.3192186, -76.647271 39.3192225, -76.6472922 39.3192196, -76.6473102 39.3192105, -76.6473221 39.3191966, -76.6473259 39.3191786, -76.6473192 39.3191611, -76.6473035 39.3191475, -76.6472818 39.3191405, -76.6472695 39.3191372, -76.6472543 39.3191625, -76.6472232 39.3191503, -76.6471951 39.3191342, -76.6471708 39.3191148, -76.6471507 39.3190922, -76.6471357 39.3190673, -76.6471263 39.3190407, -76.6471618 39.3190382, -76.6471599 39.3190246, -76.6471552 39.3190092, -76.6471431 39.3189964, -76.6471256 39.3189881, -76.6471054 39.3189857, -76.6470852 39.3189896, -76.6470685 39.3189994, -76.6470581 39.3190133, -76.6470556 39.3190294))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9143359785, 9143359776, 9143359775, 9143359777, 9143359774, 9143359773, 9143359804, 9143359801, 9143359800, 9143359799, 9143359803, 9143359798, 9143359797, 9143359796, 9143359802, 9143359795, 9143359794, 9143359791, 9143359790, 9143359793, 9143359789, 9143359788, 9143359792, 9143359787, 9143359784, 9143359783, 9143359782, 9143359781, 9143359786, 9143359780, 9143359779, 9143359778, 9143359785]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,989758556,garden,"POLYGON ((-76.6217959 39.3259682, -76.621798 39.3259976, -76.6217976 39.3260198, -76.6217834 39.3260099, -76.6217613 39.3260116, -76.6217219 39.3260147, -76.6217051 39.3260171, -76.6216927 39.3260246, -76.6216919 39.3260359, -76.6216892 39.3260554, -76.6216352 39.326042, -76.6216312 39.3259982, -76.6215683 39.3260004, -76.6215677 39.3259814, -76.6217019 39.3259761, -76.6217016 39.3259719, -76.6217959 39.3259682))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9147045497, 9147045498, 9147045499, 9147045500, 9147045501, 9147045502, 9147045503, 9147045504, 9147045505, 9147045506, 9147045507, 9147045508, 9147045509, 9147045510, 1909366738, 9147045512, 9147045497]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,989758559,garden,"POLYGON ((-76.6219462 39.3262232, -76.6219274 39.3262059, -76.6219035 39.3261756, -76.6218725 39.3261418, -76.621844 39.3261174, -76.6218481 39.3261139, -76.6218537 39.3261095, -76.6218644 39.3261013, -76.6218654 39.3260911, -76.6218634 39.3260769, -76.6218573 39.3260663, -76.6218598 39.3260584, -76.6218664 39.326049, -76.6218684 39.3260396, -76.6218588 39.3260368, -76.6218415 39.326029, -76.6218263 39.3260203, -76.621827 39.3259948, -76.6218303 39.3259846, -76.6218442 39.3259833, -76.621954 39.325979, -76.6219533 39.3259679, -76.6219669 39.3259673, -76.6219788 39.326029, -76.6219863 39.326074, -76.6219744 39.3261636, -76.6219612 39.326206, -76.6219566 39.3262218, -76.6219462 39.3262232))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9147048040, 9147048041, 9147048042, 9147048043, 9147048044, 9147048039, 9147048038, 9147048037, 9147048036, 9147048035, 9147048034, 9147048033, 9147048032, 9147048031, 9147048030, 9147048029, 9147048028, 9147048045, 9171810434, 9147048046, 9171810456, 9171810435, 9147048047, 9147048048, 9147048049, 9147048050, 9147048051, 9147048052, 9147048040]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,989758560,garden,"POLYGON ((-76.6216438 39.325787, -76.6216403 39.3257364, -76.6216752 39.3257337, -76.6217027 39.3257374, -76.6217326 39.3257473, -76.6217587 39.3257624, -76.6217757 39.3257767, -76.6217866 39.3257946, -76.6217947 39.3258284, -76.6217885 39.3258276, -76.6217904 39.3258563, -76.6217804 39.3258567, -76.6217829 39.3258933, -76.6217929 39.3258929, -76.6217947 39.3259197, -76.6217566 39.3259212, -76.6217506 39.3258297, -76.6216924 39.325832, -76.6216893 39.3257853, -76.6216438 39.325787))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9147048053, 9147048054, 9147048055, 9147048056, 9147048057, 9171810507, 9147048058, 9171810506, 9147048059, 9171810505, 9171810502, 9171810501, 9171810500, 9171810503, 9147048060, 9171810504, 1909366725, 1909366728, 1909366713, 9147048053]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,989758563,garden,"POLYGON ((-76.6213325 39.3260794, -76.6212959 39.3260794, -76.6212711 39.3260685, -76.621252 39.326053, -76.6212382 39.3260343, -76.6212369 39.3259901, -76.62133 39.3259865, -76.6213303 39.3259907, -76.6214654 39.3259854, -76.6214668 39.326006, -76.6214063 39.3260082, -76.6214081 39.3260524, -76.621373 39.3260626, -76.6213583 39.3260681, -76.6213325 39.3260794))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9147048087, 9147048088, 9147048089, 9147048090, 9147048091, 9147048092, 9147048093, 1909366755, 9147048094, 9147048095, 9147048096, 9147048097, 9147048098, 9147048099, 9147048087]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,989759707,garden,"POLYGON ((-76.6259436 39.3270929, -76.6258171 39.3270967, -76.6258118 39.3270888, -76.6258352 39.3270105, -76.6258538 39.326978, -76.625906 39.3270481, -76.6259436 39.3270929))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9147053581, 9147053582, 9147053583, 9147053584, 9147053585, 9147053586, 9147053581]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991325401,garden,"POLYGON ((-76.6185697 39.3304223, -76.6185715 39.3304807, -76.6185745 39.3304857, -76.6186122 39.3304953, -76.6186459 39.3304994, -76.6186525 39.3304945, -76.6186534 39.3304853, -76.6186507 39.3304192, -76.6185697 39.3304223))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9159200580, 9159200586, 9159200585, 9159200584, 9159200583, 9159200582, 9159200581, 9159200579, 9159200580]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991325403,garden,"POLYGON ((-76.6186043 39.3309512, -76.6185999 39.3308971, -76.6186022 39.330892, -76.6186387 39.3308799, -76.6186719 39.3308737, -76.618679 39.3308781, -76.6186809 39.3308872, -76.6186852 39.3309481, -76.6186043 39.3309512))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9159200608, 9159200607, 9159200606, 9159200605, 9159200604, 9159200603, 9159200602, 9159200601, 9159200608]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991347245,garden,"POLYGON ((-76.6185312 39.3306402, -76.6185425 39.3306393, -76.6185458 39.3306349, -76.6185401 39.3305227, -76.6185292 39.3305172, -76.6185163 39.3305172, -76.6185241 39.3306404, -76.6185312 39.3306402))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9159493724, 9159493680, 9159493679, 9159493678, 9159493677, 9159493676, 9159493728, 9159493724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991347246,garden,"POLYGON ((-76.6185638 39.3308516, -76.6185568 39.3307441, -76.6185504 39.3307387, -76.6185374 39.3307382, -76.6185302 39.3307384, -76.6185379 39.3308597, -76.6185558 39.3308594, -76.6185638 39.3308516))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9159493673, 9159493682, 9159493681, 9159493725, 9159493727, 9159493675, 9159493674, 9159493673]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991772977,garden,"POLYGON ((-76.6202663 39.3286835, -76.6199278 39.3286964, -76.6199292 39.328719, -76.6197618 39.3287253, -76.6197645 39.3287691, -76.6198311 39.3287666, -76.6198318 39.3287772, -76.6200067 39.3287706, -76.6200052 39.3287471, -76.6200915 39.3287438, -76.6200929 39.3287673, -76.6202712 39.3287606, -76.6202663 39.3286835))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9163309450, 9163309449, 9163309448, 9163309447, 9163309446, 9163309445, 9163309444, 9166179170, 9166179169, 9166179168, 9166179171, 9163309443, 9163309450]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991772978,garden,"POLYGON ((-76.6209722 39.328656, -76.6209767 39.3287259, -76.6209255 39.3287278, -76.6209258 39.3287325, -76.6207805 39.328738, -76.620779 39.3287146, -76.6206889 39.328718, -76.6206903 39.3287412, -76.6205592 39.3287462, -76.6205544 39.3286719, -76.6209722 39.328656))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9163307755, 9163307754, 9163307753, 9163307752, 9166179175, 9166179173, 9166179172, 9166179174, 9163309452, 9163309451, 9163307755]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991812676,garden,"POLYGON ((-76.6162705 39.3267342, -76.6162677 39.3266951, -76.6162876 39.3266943, -76.6162903 39.3267334, -76.6162705 39.3267342))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3434158978, 3434158977, 3434158976, 9163712123, 3434158978]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991812677,garden,"POLYGON ((-76.6162527 39.3264728, -76.6162555 39.3265121, -76.6162746 39.3265113, -76.6162719 39.326472, -76.6162527 39.3264728))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3434159300, 3434158983, 3434159302, 9163712124, 3434159300]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991812678,garden,"POLYGON ((-76.6163303 39.326689, -76.6165855 39.3266784, -76.6165859 39.3266833, -76.6165885 39.3267209, -76.6163239 39.326732, -76.6163215 39.3266967, -76.6163303 39.326689))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9163712148, 9163712132, 3434159298, 3434158979, 9163712128, 9163712125, 9163712148]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991812679,garden,"POLYGON ((-76.6165754 39.3265011, -76.6163179 39.3265119, -76.6163081 39.326505, -76.6163057 39.3264706, -76.6165724 39.3264595, -76.6165751 39.3264971, -76.6165754 39.3265011))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9163712131, 9163712147, 9163712126, 9163712127, 3434159301, 3434159308, 9163712131]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991812680,garden,"POLYGON ((-76.616524 39.3265211, -76.6165339 39.3266624, -76.6166052 39.3266594, -76.6165953 39.3265181, -76.616524 39.3265211))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9163712134, 9163712133, 9163712130, 9163712129, 9163712134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991812681,garden,"POLYGON ((-76.6162329 39.326617, -76.6161509 39.3266204, -76.6161493 39.3265952, -76.6162311 39.3265917, -76.6162329 39.326617))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9163712138, 9163712136, 9163712135, 9163712137, 9163712138]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,991812687,garden,"POLYGON ((-76.6163192 39.3265296, -76.6165019 39.326522, -76.6165118 39.3266633, -76.616329 39.326671, -76.6163248 39.3266164, -76.6163161 39.3266167, -76.616305 39.3266081, -76.6163041 39.326595, -76.616314 39.3265853, -76.6163226 39.326585, -76.6163192 39.3265296))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9163712154, 9163712153, 9163712152, 9163712151, 9163712144, 9163712142, 9163712140, 9163712139, 9163712141, 9163712143, 9163712154]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,992080901,park,"POLYGON ((-76.6210049 39.329226, -76.6209574 39.3292276, -76.6209578 39.3292354, -76.6205331 39.3292496, -76.6203126 39.3292581, -76.6198734 39.3292762, -76.6198707 39.3292664, -76.619854 39.3292659, -76.6198226 39.3292652, -76.6197909 39.3292655, -76.6197782 39.3291158, -76.6197882 39.3291147, -76.6197819 39.3289925, -76.619781 39.3289723, -76.6197687 39.3289703, -76.6197556 39.328816, -76.6197777 39.3288154, -76.6198347 39.3288134, -76.6198378 39.3288029, -76.6202953 39.3287829, -76.620502 39.3287775, -76.620976 39.3287616, -76.6209845 39.3289133, -76.6209715 39.3289137, -76.6209807 39.3290766, -76.6209965 39.3290761, -76.6210049 39.329226))",,,,,,,Keyser Quad,,,,,,,,,,,,,,,,,,,,,,"[4520077077, 9163274552, 9163274553, 4520077074, 9163290066, 9163290065, 9163290064, 4520077119, 4520077087, 4520077086, 4520077085, 4520077084, 4520077083, 9166179119, 8325252365, 8325252366, 8325252367, 9166179118, 8325252373, 8325252374, 9163312928, 4520077076, 8750045865, 8750045864, 8750045863, 8750045866, 4520077077]",,,,,,,,,,,,,,,,,,,Keyser Quadrangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,992080902,garden,"POLYGON ((-76.6196243 39.3289315, -76.6196175 39.3288228, -76.6195669 39.3288247, -76.6195737 39.3289334, -76.6196243 39.3289315))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9166179132, 9166179131, 9166179130, 9166179129, 9166179132]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,992218084,garden,"POLYGON ((-76.6194933 39.3282278, -76.6194576 39.3282238, -76.619431 39.3282234, -76.6194097 39.3282238, -76.6194101 39.3282569, -76.6194933 39.3282278))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1787618118, 9167476926, 9167476925, 9167476924, 9167476923, 1787618118]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,992218085,garden,"POLYGON ((-76.6194756 39.3282062, -76.6194396 39.3282018, -76.6194059 39.3282, -76.6194069 39.3281823, -76.6194457 39.3281864, -76.6194808 39.3281922, -76.6194756 39.3282062))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9167476932, 9167476931, 9167476930, 9167476929, 9167476928, 9167476927, 9167476932]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,992218086,garden,"POLYGON ((-76.6192969 39.3281996, -76.6192703 39.3281732, -76.6192471 39.3281728, -76.619203 39.3281354, -76.6191224 39.3281948, -76.6191764 39.3282319, -76.6192238 39.3282132, -76.619258 39.3282055, -76.6192969 39.3281996))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9167476940, 9167476939, 9167476938, 9167476937, 9167476936, 9167476935, 9167476934, 9167476933, 9167476940]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,992299389,garden,"POLYGON ((-76.6234319 39.3321833, -76.6233709 39.3321872, -76.6233476 39.3321723, -76.6236413 39.331964, -76.6237561 39.3318673, -76.6238029 39.331839, -76.62381 39.33185, -76.6238141 39.331872, -76.6237765 39.331905, -76.6236504 39.3320064, -76.6235 39.3321314, -76.6234319 39.3321833))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9168191521, 9168191522, 9168191523, 9168191524, 9168191525, 9168191526, 9168191527, 9168191528, 9168191529, 9168191530, 9168191531, 9168191521]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,993049996,garden,"POLYGON ((-76.6215382 39.3270409, -76.6215458 39.3270351, -76.6215496 39.3270233, -76.6215481 39.3269837, -76.6215429 39.3269731, -76.6215296 39.3269643, -76.6215088 39.3269606, -76.6214801 39.3269668, -76.6214278 39.3269823, -76.6213681 39.3270062, -76.6213366 39.3270204, -76.6213312 39.3270256, -76.6213325 39.3270355, -76.6213409 39.3270391, -76.6213553 39.3270412, -76.6215193 39.327043, -76.6215382 39.3270409))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9174459601, 9174459600, 9174459599, 9174459598, 9174459597, 9174459596, 9174459595, 9174459594, 9174459593, 9174459592, 9174459591, 9174459590, 9174459589, 9174459588, 9174459587, 9174459586, 9174459601]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,993049997,garden,"POLYGON ((-76.6215388 39.3271021, -76.6215368 39.3270749, -76.6214693 39.327076, -76.621395 39.3270737, -76.6213338 39.3270681, -76.621278 39.3270613, -76.6212335 39.3270983, -76.6212036 39.3271354, -76.6211782 39.3271782, -76.6211596 39.3272191, -76.6211469 39.3272687, -76.6211435 39.3273122, -76.6211522 39.3273726, -76.6211622 39.3273804, -76.6211776 39.3273841, -76.6212587 39.3273809, -76.621241 39.3271294, -76.6214908 39.3271189, -76.6214898 39.3271037, -76.6215388 39.3271021))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9174494619, 9174494618, 9174494617, 9174459616, 9174459615, 9174459614, 9174459613, 9174459612, 9174459611, 9174459610, 9174459609, 9174459608, 9174459607, 9174459606, 9174459605, 9174459604, 2046781197, 9174459603, 9174459602, 9174494619]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,993049998,garden,"POLYGON ((-76.6219534 39.327277, -76.6220223 39.3272754, -76.622032 39.3272722, -76.6220376 39.3272642, -76.6220369 39.3272401, -76.6220306 39.3271973, -76.6220113 39.327155, -76.6219891 39.3271127, -76.6219552 39.3270784, -76.6219095 39.327041, -76.6218961 39.3270324, -76.6218608 39.3270445, -76.6218068 39.3270552, -76.6217469 39.3270624, -76.6216788 39.3270693, -76.6216421 39.3270712, -76.6216435 39.3270985, -76.6217279 39.3270948, -76.6217289 39.3271089, -76.6219409 39.3271, -76.6219534 39.327277))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9174494638, 9174494637, 9174494636, 9174494635, 9174494634, 9174494633, 9174494632, 9174494631, 9174494630, 9174494629, 9174494628, 9174494627, 9174494626, 9174494625, 9174494624, 9174494623, 9174494622, 9174494621, 9174494620, 2046781159, 9174494638]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,993049999,garden,"POLYGON ((-76.6219554 39.3273065, -76.6220244 39.3273027, -76.6220351 39.3273054, -76.6220407 39.3273105, -76.6220434 39.3273185, -76.6220573 39.3275425, -76.6220555 39.3275519, -76.6220504 39.3275577, -76.6219424 39.3276244, -76.6219345 39.3276257, -76.6219213 39.3276247, -76.6218687 39.3276113, -76.6218186 39.3276019, -76.6217449 39.3275923, -76.6217283 39.3275912, -76.6217213 39.3275883, -76.6217175 39.327581, -76.6217158 39.3275665, -76.6217188 39.3275664, -76.621973 39.3275557, -76.6219554 39.3273065))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9174494656, 9174494655, 9174494654, 9174494653, 9174494652, 9174494651, 9174494650, 9174494649, 9174494648, 9174494647, 9174494646, 9174494645, 9174494644, 9174494643, 9174494642, 9174494641, 9174494640, 9174494639, 9342004948, 2046781200, 9174494656]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,993050000,garden,"POLYGON ((-76.6221596 39.3277159, -76.6221282 39.327717, -76.6221151 39.3277223, -76.6221102 39.3277346, -76.6221178 39.3278198, -76.6221767 39.3278171, -76.6221718 39.3277263, -76.62216 39.3277262, -76.6221596 39.3277159))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9174494661, 9174494660, 9174494659, 9174494658, 9174494657, 3442096352, 3442096350, 3442096349, 9174494661]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,993050001,garden,"POLYGON ((-76.6221414 39.3272959, -76.6220978 39.3273006, -76.622086 39.327307, -76.6220832 39.3273172, -76.6220984 39.3275383, -76.622117 39.3275376, -76.6221198 39.3275779, -76.6221012 39.3275787, -76.6221067 39.3276592, -76.6221185 39.3276656, -76.6221344 39.3276677, -76.6221578 39.3276672, -76.6221575 39.3276588, -76.6221654 39.3276579, -76.6221414 39.3272959))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3442096327, 9174491435, 9174494668, 9174494667, 9765148593, 9765148592, 9765148591, 9765148594, 9174494666, 9174494665, 9174494664, 9174494663, 3442096348, 3442096347, 3442096327]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,993050002,garden,"POLYGON ((-76.6225703 39.32724, -76.6225399 39.3272412, -76.6225198 39.3272486, -76.6225067 39.3272615, -76.6225046 39.3272824, -76.6225095 39.32737, -76.6225759 39.327368, -76.6225703 39.32724))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9174491439, 9174491454, 9174491453, 9174491452, 9174491451, 9174491450, 9174491440, 9174491439]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
